ID	NAME
504088232121	[504088232121] إبراهيم بن أحمد بن حسن بن علي بن محمد بن عبد الرحمن الأذرعي الأصل أحد الأخوة من بني الإمام شهاب الدين وشقيق الكمال محمد ممن سمع في البخاري بالظاهرية واختص بالكمال ناظر الجيش وحج معه في سنة تسع وثمانين وجاور التي تليها 
551517421772	[551517421772] إبراهيم بن أحمد بن حسين الموصلي ثم المصري المالكي نزيل مكة كذا ذكره شيخنا والمقريزي بن محمد بن حسين 
720833085652	[720833085652] إبراهيم بن أحمد بن خضر الصالحي الحنفي مات سنة ست عشرة 
917847933143	[917847933143] إبراهيم بن أحمد بن خلف البني ثم القاهري المالكي التاجر بسوق العمى خارج باب الفتوح ووالد أحمد ومحمد الآتيين كان خيرا متعبدا كثير التلاوة حفظ في صغره العمدة والملحة والرسالة واشتغل عند الزينين عبادة وطاهر وغيرهما وينزل في الخانقاه الجمالية وغيرها وحج وجاور واقتصر على التكسب مع العبادة والتلاوة حتى مات في عشر رجب سنة ثمان وستين رحمه الله وإيانا 
744690286811	[744690286811] إبراهيم بن أحمد بن رجب بن محمد بن عثمان بن جميل بن محمد بن أحمد بن عثمان بن سعادة بن عيسى بن موسى أبي البركات بن عدي بن مسافر برهان الدين أبو إسحاق بن الشرف البقاعي الدمشقي الشافعي والد الشهاب أحمد الآتي وأبوه ويعرف بالزهري لكونه سبط الشهاب الزهري بل يجتمع معه أيضا في أحمد بن عثمان 
831915032800	[831915032800] إبراهيم بن أحمد بن عامر السعدي شيخ عمر دهرا فيما قيل وحدث بالإجازة العامة عن الفخر بن البخاري روى عنه التقى أبو بكر القلقشندي وقال أنه بقي إلى حدود سنة خمس عشرة 
794485063909	[794485063909] إبراهيم بن أحمد بن عبد الرحمن بن عوض الطنتدائي الأصل القاهري الشافعي الآتي أبوه وأخوه عبد الرحمن لم يكن ممن سلك طريق والده ولا قريبا منها بل كان متصرفا بأبواب القضاة وبيده نصف أمامة الرباط بالبيبرسية حتى مات قريبا من سنة ثمانين عفا الله عنه 
520110473445	[520110473445] إبراهيم بن أحمد بن عبد الرحمن بن محمد بن يوسف بن أحمد بن عبد الدائم سعد الدين بن تقى الدين بن ناظر الجيش المحب الحلبي الاصل المصري القاهري خال الولوي ابن تقى الدين البلقيني فأمه كافية أخت هذا كان كاتبا في بعض الدواوين ورأيت نسبه هكذا بخط ابن قمر وقد سمع بقراءته على جارهم البدر بن البلسي سداسيات الرازي ومات في صفر سنة اثنتين وستين أو التي قبلها عفا ...
537189679348	[537189679348] إبراهيم بن أحمد بن عبد الكافي بن علي أو عبد الله السيد برهان الدين أبو الخير الحسني الطباطبي الشافعي المقرئ نزيل الحرمين أخذ القراآت عن الشيخ محمد الكيلاني بالمدينة والشهاب الشوابطي بمكة ومن قبلهما عن الزين بن عياش بل في سنة ثمان وعشرين عن ابن سلامة وابن الجزري وكذا أخذها بالقاهرة عن حبيب بن يوسف الرومي والزين رضوان وابي عبد الله محمد بن حسن بن علي...
826831536376	[826831536376] إبراهيم بن أحمد بن عبد اللطيف بن نجم بن عبد المعطي البرماوي والد الفخر عثمان وإخوته 
630169010424	[630169010424] إبراهيم بن أحمد بن عثمان بن علي بن عثمان بن علي بن عثمان بن سعد بن أبي المعالي البرهان أبو إسحق وأبو الوفاء بن الشهاب أبي العباس بن الفخر الدمشقي الأصل القاهري الشافعي الموقع ويعرف بالرقي نسبة للرقة من أعمال حلب وقديما بابن عثمان كان والده ما ورديا ذا حشمة وشكالة حسنة يعرف بصهر ابن قمر الدولة وبوكيل الطنبذي فولد هذا في رجب سنة اثنتي عشرة وثمانمائة ...
651039867138	[651039867138] إبراهيم بن أحمد بن علي بن خلف بن عبد العزيز بن بدران برهان الدين ابن إسحاق بن محمد البرهان الخليلي الدارمي عرف بابن المحتسب ولى بعد أخيه الشمس محمد قضاء بلده وقدما القاهرة بسبب صهره أبي بكر أمين حرم وكان حيا بعد ثلاث وتسعين 
456105394440	[456105394440] إبراهيم بن أحمد بن علي بن خلف بن عبد العزيز بن بدران برهان الدين أبو السعود بن الشهاب الطنتدائي الحسيني نسبة لسكنى الحسينية القاهري نزيل الشرابشية بالقرب من جامع الأقمر الشافعي سبط الشمس البوصيري الآتي في المحمدين وأبوه في الأحمدين وهو بكنيته أشهر 
703888097550	[703888097550] إبراهيم بن أحمد بن علي بن سليمان بن سليم بن فريح بن أحمد الإمام الفقيه برهان الدين أبو إسحق البيجوري نسبة لقرية بالمنوفية القاهري الشافعي ولد في حدود الخمسين أو قبلها وقدم القاهرة وحفظ القرآن وكتبا وتفقه بالجمال الأسنوي ولازم البلقيني ورحل بعد الأسنوي إلى الشهاب الأذرعي بحلب في سنة سبع وسبعين وبرع في الفقه جدا بحيث كان عجبا في استحضاره سيما كلام ال...
539286831376	[539286831376] إبراهيم بن أحمد بن علي بن عمر الأديب برهان الدين أبو محمد بن الشهاب الكناني العسقلاني الأصل المليجي القاهري الشافعي خطيب جامع الأقمر ولد سنة ثمانين وسبعمائة تقريبا بمليج وانتقل منها إلى القاهرة واشتغل بها بعد أن حفظ القرآن والمنهاج وتردد إلى المشايخ وبحث في الفقه على البدر بن أبي البقاء السبكي القاضي فانه كان يقرىء أولاده وفضل وسمع الحديث على الزين...
419816276250	[419816276250] إبراهيم بن أحمد بن علي برهان الدين السويفي ثم القاهري أخو نور الدين علي الإمام الآتي 
959052775710	[959052775710] إبراهيم بن أحمد بن غانم بن علي بن الشيخ جمال الدين أبي الغنائم غانم بن علي البرهان بن النجم المقدسي شيخ الخانقاه الصلاحية ببيت المقدس ووالد النجم محمد الآتي وابن أخي الشرف عيسى قاضي المقدس ويعرف كسلفه بابن غانم ولد سنة ثمانين وسبعمائة ومات أبوه وهو وابنه ناصر الدين في يوم واحد من سنة تسع وثمانين وكان الابن شكلا حسنا قل أن ترى الأعين مثله وقد سمع صا...
786650104100	[786650104100] إبراهيم بن أحمد بن غنام البعلي المدني أحد مؤذنيها المقرىء والد أحمد ومحمد الآتيين ويعرف بابن علبك ولد بالمدينة ونشأ بها وسمع على البرهانين ابن فرحون وابن صديق والعلم سليمان السقا والزين أبي بكر المراغي في آخرين ورأيت وصفه بالمؤدب بالموحدة مجودا فكأنه كان مع كونه مؤذنا يؤدب الأبناء وكذا وصف بالمقرئ ورأيت من عرض عليه في سنة تسع عشرة وهذا آخر عهدي به 
815070708018	[815070708018] إبراهيم بن أحمد بن محمد بن إبراهيم بن هلال بن تميم بن سرور المحدث برهان الدين أبو إسحاق بن الحافظ الشهاب أبي محمود المقدسي الشافعي 
480365248822	[480365248822] إبراهيم بن أحمد بن محمد بن أحمد بن أبي عريان التونسي شيخ الكتبة في قطره مات بمكة بعيد المغرب من ليلة الأحد ثاني رمضان سنة ثمانين ودفن بمقبرة شيكه لا لومد أرخه ابن عزم 
467128025406	[467128025406] إبراهيم بن أحمد بن محمد بن أحمد البرهان بن الخواجا جهان بن قاوان أخو الشيخين محمد وحسين الآتيين وهو الأصغر سبط الشريف شمس الدين محمد الحصني الدمشقي ابن أخي التقي المشهور ومات والده وقد تميز فقرأ واشتغل قليلا واتجر وسافر وفني ما بيده بعد موت عمه ثم بعد ذلك وهو الآن بدايول على خير وانجماع لطف الله به 
780056658247	[780056658247] إبراهيم بن أحمد بن محمد بن خضر بن مسلم الدمشقي الصالحي الحنفي المذكور أبوه في التي قبلها 
607385551179	[607385551179] إبراهيم بن أحمد بن محمد بن عبد الحميد الفيومي الأزهري الشافعي ويعرف بشردمة سمع معنا على بعض الشيوخ بل ومني في الامالي وغيرها وكان فقيرا صالحا وما ضبطت وفاته 
901272043853	[901272043853] إبراهيم بن أحمد بن محمد بن عبد الله برهان الدين بن الشيخ أبي العباس المغربي التلمساني الاصل التونسي المكي والد عبد الله الآتي ويعرف بالزعبلي 
636829565265	[636829565265] إبراهيم بن أحمد بن محمد بن محمد بن أبي الخير محمد بن فهد الهاشمي المكي في ابن أبي بكر بن محمد 
770359427424	[770359427424] إبراهيم بن أحمد بن محمد بن محمد بن محمد بن محمد الأديب برهان الدين أبو محمد ابن العلامة جلال الدين أبي الطاهر بن الشمس أبي عبد الله بن الجلال أبي محمد بن الجمال أبي محمد الخجندي بضم ثم فتح الأصل الاخوي بفتح الهمزة والمعجمة المدني الحنفي أخو طاهر ووالد الشمس محمد الآتيين وأبوه في محالهم ويسمى محمد أيضا 
747122983286	[747122983286] إبراهيم بن أحمد بن محمد بن محمد بن محمد برهان الدين المصري الأصل المدني الشافعي أخو الشمس محمد الآتي وهذا أصغر ويعرف كل منهما بابن الريس وأبوهما قديما بابن الخطيب 
428959859064	[428959859064] إبراهيم بن أحمد بن محمد بن محمد بن وفا أبو المكارم بن الشهاب القاهري الشاذلي المالكي أخو أبي الفضل عبد الرحمن وأبي الفتح محمد وأبي السعادات يحيى وحسن ابن أخي سيدي علي بن محمد الآتي أبوهم ويعرف كل منهم بابن وفاء 
429547061633	[429547061633] إبراهيم بن أحمد بن محمد البلالي الدمياطي الأزهري الشافعي 
933652070797	[933652070797] إبراهيم بن أحمد بن محمد الحتاتي بضم المهملة ومثناتين أبو أحمد التاجر الآتي عام مدولب مقبل على شأنه 
668370731409	[668370731409] إبراهيم بن أحمد بن ناصر بن خليفة بن فرح بن عبد الله بن يحيى بن عبد الرحمن البرهان أبو إسحاق بن الشهاب أبي العباس المقدسي الناصري الباعوني الدمشقي الصالحي الشافعي الآتي أبوه واخوته في محالهم ويعرف كسلفه بالباعوني وناصرة قرية من عمل صفد وباعون قرية صغيرة من قرى حوران بالقرب من عجلون ولد كما أخبرني به في ليلة الجمعة سابع عشري رمضان سنة سبع وسبعين وسبع...
980980597177	[980980597177] إبراهيم بن أحمد بن وفاء 
727074210234	[727074210234] إبراهيم بن أحمد بن يوسف بن محمد برهان الدين بن القاضي الشهاب أبي العباس بن قاضي الجماعة الجمال أبي المحاسن الدمشقي الحنفي ويعرف بابن القطب رأيته فيمن اثبته ابن ناصر الدين في السامعين منه سنة ثلاث وثلاثين وثمانمائة لمتبايناته وانه سمع على البدر أبي عبد الله محمد بن عبد الله بن موسى بن رسلان ابن موسى بن ادريس بن موسى بن موهوب السلمي حديث انصر أخاك من...
780308316609	[780308316609] إبراهيم بن أحمد بن يوسف القدسي الأصل ثم الدمشقي التاجر ممن سمع مني بمكة في ربيع الأول سنة ثلاث وتسعين المسلسل 
541937631689	[541937631689] إبراهيم بن أحمد بن يونس برهان الدين أبو اسحاق بن الفاضل شهاب الدين الغزي الأصل الحلبي الشافعي نزيل المدرسة الشرفية بحلب والآتي أبوه ويعرف بابن الضعيف بالتصغير والتثقيل ولد في حدود سنة اثنتين وتسعين وسبعمائة وسمع على ابن الصديق بعض الصحيح وحدث سمع منه الفضلاء ولقيته بحلب فسمعت عليه ثلاثيات الصحيح وغيرها وكان اميا خيرا محافظا على الصلوات والخير كثير ...
504037900769	[504037900769] إبراهيم بن أحمد الشريف البرهان الطباطبي نزيل خانقاه سرياقوس وختن الكمال محمود بن علي الهندي يحتمل أنه الماضي فيمن جده عبد الكافي فيحرر 
640554107368	[640554107368] إبراهيم بن أحمد برهان الدين القليوبي ثم القاهري المقرىء أحد قراء الصفة بالبيبرسية والأسباع ونحوهما وممن سمع ختم الشفا على الشرف بن الكويك وأجاز لنا 
716756222441	[716756222441] إبراهيم بن أحمد أبو اسحاق الأنصاري المغربي المالقي قاضيها المالكي ويعرف بالبدوي ممن أخذ عنه العربية والفرائض أبو عبد الله محمد بن علي بن محمد ابن علي بن الأزرق وتلا عليه لابن كثير وقال له أنه مات تقريبا بمالقة سنة اثنتين وخمسين 
723668435452	[723668435452] إبراهيم بن أحمد البيجوري 
530713674242	[530713674242] إبراهيم بن أحمد الجبرتي ممن أخذ عن شيخنا وما علمت الآن من خبره شيئا 
809299345926	[809299345926] إبراهيم بن أحمد العقيلي المغربي الغرناطي مفتيها المالكي ويعرف بابن فتوح ممن لازمه في الفقه والأصلين والنحو والمنطق أبو عبد الله بن الأزرق بحيث كان جل انتفاعه به وقال إلى أنه مات بغرناطة سنة سبع وستين 
876492096011	[876492096011] إبراهيم بن إسحاق بن إبراهيم بن عياد بن محمد برهان الدين أبو إسحاق ابن أبي الفدا العينوسي نسبة لقرية من نابلس المقدسي الحنفي الكتبي ولد في رجب سنة اثنتين وتسعين وسبعمائة ببيت المقدس ونشأ به فقرأ القرآن واشتغل في الفقه والتفسير على القاضي سعد الدين بن الديري وولده بل رأيت سماعه عليه لبعض صحيح مسلم وكذا قرأ في لحديث على الشمس بن المصري وابن ناصر الدين...
411444445745	[411444445745] إبراهيم بن اسماعيل بن إبراهيم بن غنيم برهان الدين بن عماد الدين البعلي سمع في سنة ثلاث وستين وسبعمائة على كليم ابنة معبد المائة انتقاء ابن تيمية من الصحيح قالت أنا الحجار وأجاز له الصلاح بن أبي عمر والشهاب أحمد بن عبد الكريم المعلي وغيرهما وحدث لقيه الحافظ ابن موسى واستجازه لبني فهد وغيرهم وسمع منه شيخنا الموفق الابي وآخرون وأورده النجم عمر في معجم...
530260689467	[530260689467] إبراهيم بن اسماعيل بن إبراهيم البدر المقدسي النابلسي الحنبلي كان ينوب في الحكم ويستحضر نقلها جيدا ويتقن الفرائض وسيرته مشكورة 
457497903680	[457497903680] إبراهيم بن اسماعيل بن أحمد السروسي سمع على شيخنا الكثير من سنن الدار قطنى 
488065991242	[488065991242] إبراهيم بن اسماعيل بن موسى السهروردي الكتبي نزيل القاهرة ووالد محمود الآتي ولد مزاحم القرن وقدم القاهرة فتكسب بالكتب وغيرها وكان طوالا سكينته يجلس كثيرا بالقرب من الحسينية 
573915005514	[573915005514] إبراهيم بن اسماعيل برهان الدين الجحافي اليماني التعزي 
569049612878	[569049612878] إبراهيم بن اسماعيل الجبرتي مات سنة إحدى وثلاثين 
767926731347	[767926731347] إبراهيم بن بابي بفتح الموحدتين صارم الدين العواد المغني كان مقربا عند المؤيد شيخ أبي النفس إليه المنتهى في جودة الضرب بالعود مات في ليلة الجمعة مستهل ربيع الأول سنة إحدى وعشرين ببستان الحلي يعني المطل على النيل وكان قد إستأجره وعمره ولم يخلف بعده مثله قاله شيخنا في إنبائه 
703770657371	[703770657371] إبراهيم بن الظاهر برقوق بن أنس الجركسي القاهري أخو الناصر فرح والمنصور عبد العزيز وهذا أصغر الثلاثة سكن مع أخيه المنصور بالقلعة فلما ملكوا أخاه بعد إختفاء أخيهما الناصر وعاد إلى المملكة استمرا مقيمين إلى أن أرسل بهما إلى اسكندرية ورتب لهما في كل يوم للنفقة خمسة آلاف ولم يلبث أن مات كل منهما في ليلة سابع ربيع الثاني سنة تسع يقال مسمومين ودفنا ثم نقل...
819717997148	[819717997148] إبراهيم بن بركات بن حسن بن عجلان الحسني ابن صاحب الحجاز وأخو الجمالي محمد صاحبه وهو أكبر من أخيه الآتي رام بأخرة المخالفة على أخيه وانضم إليه جماعة توجه بهم إلى جازان فلم يوافق من صاحبها وأصلح بينهما فيما بلغني وهو الآن سنة سبع وتسعين حي منضم لأخيه ورأيته معه في الزيارة من السنة التي تليها 
549772591720	[549772591720] إبراهيم بن بركة سعد الدين القبطي المصري الوزير ويعرف بالبشيري ولد في ليلة سابع ذي القعدة سنة ست وستين وسبعمائة وخدم لما ترعرع في بيت ناظر الجيش التقي بن المحب ثم تنقل في الخدمة عند الأمراء وغيرهم إلى أن ولي نظر الدولة وباشر عند جمال الدين التتري واعتمد عليه في أمر الوزارة ثم استقل بالوزارة بعده إلى أن قبض عليه في الدولة المؤيدية في سنة ست عشرة فلزم...
548061315702	[548061315702] إبراهيم بن برية برهان الدين مستوفي البيمارستان المنصوري وأحد مسالمة النصارى من كتاب الأقباط ارتد عن الإسلام وعرض عليه مرارا الرجوع فأبى بل أصر على ردته ولم يبد سببا لذلك فضربت عنقه بباب القلة من القلعة في سنة احدى بحضرة الطواشي شاهين الحسني أحد خاصكية السلطان 
524808094333	[524808094333] إبراهيم بن بيغوث صارم الدين ولي بعد أبيه وكان نائب صفر حجوبية الحجاب بدمشق وداره من أجل بيوتها ومات مقتولا في تجريدة سوار سنة ثلاث وسبعين وكان عارفا بأمور دنياه عاريا عن فضيلة وسيأتي له ذكر في أبيه وله ولد اسمه أبو بكر سمع على بمكة في سنة أربع وتسعين وسيأتي إن شاء الله 
835018818177	[835018818177] إبراهيم بن أبي البركات بن موسى برهان الدين بن سعد الدين بن أبي الهول أحد كتاب المماليك وأخو خليل الآتي ممن يتردد الي وهو فيما سمعت كثير التلاوة وسافر في عدة تجاريد فاضل جدا 
543464358540	[543464358540] إبراهيم بن أبي بكر بن إبراهيم بن محمد بن اسماعيل بن محمد بن حسن صارم الدين العامري اليماني الحرضي والد محمد الطيب الآتي وقريب شيخ يحيى بن أبي بكر بن محمد العامري فقيه أخذ عن أبي بكر بن محمد والد قريبه يحيى رفيقا لقريبه ثم أخذ عن يحيى رواية وأقرأ الفقه في حياة يحيى ثم بعده وحج وزار وهو الآن سنة أربع وتسعين حي ابن ست وخمسين وقد كتب لي في موسمها وأنا ...
537391006361	[537391006361] إبراهيم بن أبي بكر بن أحمد بن علي الصالحي الدمشقي ويعرف بابن البيطار أخو بركة الآتية في النساء لقيته بصالحية دمشق وهو متوعك كثير البكاء والتأوه لما يقاسي من الألم فظن بعض من لا تمييز له في هذا إختلاطه فلم أقرأ عليه لذلك شيئا ولكن استجزته في استدعاء الولد فأجاز ومات بعد ذلك بنحو شهر في ثاني عشر رجب سنة تسع وخمسين في نحو الثمانين ودفن من الغد بسفح قا...
790156542629	[790156542629] إبراهيم بن الزكي أبي بكر بن عبد الرحمن المصري القباني العطار بمكة أخو أحمد وعلي وعمر المذكورين في محالهم سمع علي بمكة في مجاورتي الثالثة 
811060953771	[811060953771] إبراهيم بن أبي بكر بن عبد الله برهان الدين القاهري الحنفي أحد مشايخ الزوار بالقرافتين مات في يوم الجمعة ثالث عشر شوال سنة ستين ارخه المنير 
532206846640	[532206846640] إبراهيم بن أبي بكر بن عبد الله الشنويهي ثم القاهري الحنبلي أحد صوفية الأشرفية ونزيل القراسنقرية ممن سمع على ابن الجزري في مشيخة الفخر وغيرها وأخذ عنه بعض الطلبة وكتب في الأستدعاآت وهو الآن حي 
829683663546	[829683663546] إبراهيم بن أبي بكر بن عبد الله الموصلي الماحوزي 
998445679296	[998445679296] إبراهيم بن أبي بكر بن عبد الله برهان الدين بن تمرية رأيته فيمن سمع على التقي بن فهد بمكة 
913351639750	[913351639750] إبراهيم بن أبي بكر بن محمد بن علي بن عمر بن اسماعيل العزيزي اليماني مات سنة عشر 
764839723724	[764839723724] إبراهيم بن أبي بكر بن محمد بن محمد بن أحمد بن محمد بن عبدالخالق بن عثمان سعد الدين بن الزيني أبي الصدق بن البدر الأنصاري الدمشقي الأصل القاهري الشافعي الأحدب يعرف كسلفه بابن مزهر وهو أكبر بني أبيه وسمع على الشاوي وثواب وزوجه أبوه سعد الملوك إبنة الشرف الأنصاري 
989151101649	[989151101649] إبراهيم بن أبي بكر المسمى محمد بن محمد بن محمد علي الخوافي الشهير والده كما سيأتي قدم معه إلى القاهرة في سنة أربع وعشرين فقال لشيخنا حين مدح والده بما سيأتي : شهاب المجد من شرف وقدر %~% علا مستغنيا عن الأتصاف محيط العلم طود العلم حقا %~% له الفضل العظيم بلا خلاف وما علمت متى مات 
801497940706	[801497940706] إبراهيم بن أبي بكر بن محمد بن محمد بن أبي الخير محمد بن محمد بن عبد الله بن محمد بن فهد الهاشمي المكي وأبوه يسمى أحمد 
915566232294	[915566232294] إبراهيم بن أبي بكر بن محمد برهان الدين البرلسي الحسني نسبة لبلدة يقال لها محلة حسن بالغربية من أعمال مصر القاهري الفرضي ذكره التقي الفاسي في تاريخ مكة وقال أنه سمع بها في عشر السبعين وسبعمائة على ألاميوطي والنشاوري وغيرهما وأقرأ بها الفرائض والحساب وكان بارعا في ذلك أخذه عن الكلائي صاحب المجموع الشهير وانتفع به الناس وكانت مجاورته بها نحو عشرين سنة...
808242381547	[808242381547] إبراهيم بن أبي بكر بن محمد القدسي ثم القاهري الحريري العقاد أحب السماع ودار مع متوسطي الطلبة مدة واختص بالمحب بن صاق وما علمت متى مات 
668773384942	[668773384942] إبراهيم بن أبي بكر بن محمود بن إبراهيم بن محمود بن أبي بكر صلاح الدين بن التقي بن النور بن المعلي الحموي الحنفي شقيق عبد الرحمن الآتي وأبوهما 
924726592240	[924726592240] إبراهيم بن أبي بكر بن يوسف كمال الدين أو برهان الدين بن الجمال البصري نزيل مكة 
885451129594	[885451129594] إبراهيم بن أبي بكر الماحوزي الأصل الدمشقي الشافعي تفقه قليلا وسلك طريق التصوف مع الدين المتين وكثرة المال بحيث لم يكن يقبل لأحد شيئا بل ينهى أصحابه عن الأكل لأحد وكانت تلك طريقة والده وتزايد اعتقاد الناس فيه حتى كان قل أن يرد أحد من الأمراء رسالته وقد حج عشرين حجة فبقي في كل مرة يحصل به للناس النفع الزائد ومات راجعا من الحج في المحرم سنة أربع عشرة 
402166645500	[402166645500] إبراهيم بن ثابت نزيل بجاية مات سنة خمسين 
467446792992	[467446792992] إبراهيم بن جابر بن موسى الزواوي أرخه ابن عزم سنة سبع وخمسين 
877901382435	[877901382435] إبراهيم بن الحاقر الغزي الميقاتي 
960998933291	[960998933291] إبراهيم بن حاجي صارم الدين بن شيخ تربة برقوق وقاضي العسكر زين الدين الحنفي سمع على الجمال الحنبلي ثمانيات النجيب وسباعياته ولقيه البقاعي وغيره ولم أعلم متى مات 
405203321648	[405203321648] إبراهيم بن حجاج بن محرز بن مالك البرهان أبو إسحاق الأبناسي ثم القاهري الشافعي والد الزين عبد الرحمن الآتي ويعرف بالأبناسي ولد بعد الثمانين وسبعمائة بأبناس وقرأ القرآن وغيره وقدم منها وهو صغير على سميه البرهان بن موسى الأبناسي في زاويته بالمغنم وأقام بها بقية حياته وبعده ولا أستبعد أخذه عنه وكذا عن أهل تلك الطبقة كالبلقيني الكبير سيما وقد رأيت الزين...
